tweet_id,url
530067625791868928,http://Twitter.com
529661094508236800,https://blog.twitter.com/2014/election2014-keeping-you-informed-on-the-midterms
528681275725328384,https://twitter.com/TwitterMovies/timelines/528654634693320704
527823031360847872,https://blog.twitter.com/2014/sfgiants-win-the-2014-worldseries
527614445652963328,http://bit.ly/1xErKsP
527489334018985984,https://blog.twitter.com/2014/introducing-the-twitter-us-2014-election-website
527488843985866753,https://blog.twitter.com/ibm
525752578219327489,https://blog.twitter.com/en-gb/2014/queen-elizabeth-ii-sends-her-first-tweet
